112799;Christian Magnolfi;0;Rinoceronti Blu;Verde e Argento;Rino Blu
112800;Lino Di Stefano;0;Gatti Neri;Nero e Viola;
112801;Virginia Galioto;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
112802;Raoul Valentino;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
112803;Franco Ladu;0;Gatti Neri;Nero e Viola;
112804;Tilde Barelli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
112805;Angela Anna Bruna Sisler;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
112806;Emiddio Delrio;0;Pavoni Reali;Oro e Viola;Ali Reali
112807;Tiziana Campanella;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
112808;Rosaria Salvini;0;Aquile Blu;Blu e Bianco;Aquile Volanti
112809;Edoardo Ruta;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
112810;Alberto Felice Simone Gustavino;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
112811;Carlo Luigi Caponi;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
112812;Emanuele De Castro;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
112813;Meinhard Archiutti;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
112814;Annalisa Stanisci;0;Cavalieri d'Argento;Argento e Blu;
112815;Anna Carmela Follini;0;Ippopotami Viola;Viola e Oro;
112816;Marcello Servello;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
112817;Davide Versace;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
112818;Adriano Chiurazzi;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
112819;Danila Izzo;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
112820;Jose' Luiz Giorgis;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
112821;Ricardo Antonio Calderoli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
112822;Nedo Lorenzo De Bonis;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
112823;Ulisse Gaudiano;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
112824;Simone Salini;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
112825;Luciano Chiavaroli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
112826;Altero Galardi;0;Aquile Reali;Blu e Oro;Reali del Cielo
112827;Ivan Carrara;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
112828;Aventino Pedrazzini;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
112829;Aurora Valletta;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
112830;Pamela Giacoma Giovanna Porcari;0;Aquile Reali;Blu e Oro;Reali del Cielo
112831;Susy Vimercati;0;Cavalieri d'Argento;Argento e Blu;
112832;Milziade Lago;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
112833;Vittorio Biancofiore;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
112834;Pierantonio Sterpa;0;Rinoceronti Blu;Verde e Argento;Rino Blu
112835;Baldassare Spagnolli;0;Delfini Argentati;Argento e Nero;Onde Argentate
112836;Stelio Lauria;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
112837;Cinzia Maninetti;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
112838;Claudio Basile;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
112839;Giovanni Pietro Ancorotti;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
112840;Gregorio Montani;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112841;Antonio Stefano Vaccari;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
112842;Lavinia Pignedoli;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
112843;Barbara Sella Di Monteluce;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
112844;Costanzo Ferrari;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
112845;Giuseppe Onorato Benito Cecchi Gori;0;Aquile Blu;Blu e Bianco;Aquile Volanti
112846;Manuel Tronti;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
112847;Giampaolo Pellegrini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
112848;Mario Salvitti;0;Gatti Neri;Nero e Viola;
112849;Ettore Pietro Ferro;0;Orsi Polari;Bianco e Blu;
112850;Carla Favero;0;Pinguini Polari;Bianco e Nero;
112851;Stefano Menia;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
112852;Danilo Scopelliti;0;Orsi Polari;Bianco e Blu;
112853;Luciana Diana;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
112854;Ciro Pirro;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112855;Fedele De Luca;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
112856;Marzia Toniolli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
112857;Ortensio Pittelli;0;Ippopotami Viola;Viola e Oro;
112858;Vittoria Francesca Maria Taricco;0;Rinoceronti Blu;Verde e Argento;Rino Blu
112859;Eugenio Mario Calandrini;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
112860;Helga Crino';0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
112861;Gianpaolo Corrao;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
112862;Dieter Campari;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
112863;Diodato (darko) Boccardi;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
112864;Urania Giulia Rosina Aiello;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
112865;Alessandro Fruscio;0;Delfini Argentati;Argento e Nero;Onde Argentate
112866;Umberto Polledri;0;Aquile Blu;Blu e Bianco;Aquile Volanti
112867;Remigio Treu;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
112868;Stefania Gabriella Anastasia Agnelli;0;Gatti Neri;Nero e Viola;
112869;Michela Sella Di Monteluce;0;Orsi Polari;Bianco e Blu;
112870;Esterino Rigo;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
112871;Rosario Giorgio Nardini;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
112872;Massimo Vittorio Ruspandini;0;Gatti Neri;Nero e Viola;
112873;Enrico Pedrini;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
112874;Antonio Salvatore Mancini;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
112875;Giuseppe Maria Gelmini;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
112876;Christian Richetti;0;Aquile Reali;Blu e Oro;Reali del Cielo
112877;Nedo Lorenzo Mieli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
112878;Albert Ladu;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
112879;Anna Cinzia Lanzillotta;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
112880;Albertino Dini;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112881;Concetto Lumia;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
112882;Giuseppe Maria Coltorti;0;Delfini Argentati;Argento e Nero;Onde Argentate
112883;Costanzo De Lillo;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
112884;Fiammetta Morselli;0;Aquile Blu;Blu e Bianco;Aquile Volanti
112885;Vito Rigoni;0;Orsi Polari;Bianco e Blu;
112886;Sandro Piarulli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
112887;Nuccio Boco;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
112888;Giorgio Maria Casoli;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
112889;Renato Zanda;0;Aquile Reali;Blu e Oro;Reali del Cielo
112890;Gian Guido Giaretta;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112891;Angelica Bellanova;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
112892;Antonio Franco Manara;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
112893;Valter Contestabile;0;Cavalieri d'Argento;Argento e Blu;
112894;Teresa Ricchiuti;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
112895;Josefa Fattori;0;Cavalieri d'Argento;Argento e Blu;
112896;Eugenio Mario Brignone;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
112897;Bruno Fausti;0;Pavoni Reali;Oro e Viola;Ali Reali
112898;Maria Virginia Aloisio;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
112899;Alan Lo Moro;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
112900;Salvatore Tito Bornacin;0;Aquile Blu;Blu e Bianco;Aquile Volanti
112901;Rocco Giammanco;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
112902;Urania Giulia Rosina Barbolini;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
112903;Maria Virginia Verdini;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112904;Aventino Sanzarello;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
112905;Liborio Paragone;0;Aquile Reali;Blu e Oro;Reali del Cielo
112906;Anna Carmela Bonfrisco;0;Orsi Polari;Bianco e Blu;
112907;Francesco Enrico Negri;0;Gatti Neri;Nero e Viola;
112908;Jose' Luiz Steger;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
112909;Augusto Sangalli;0;Aquile Reali;Blu e Oro;Reali del Cielo
112910;Nitto Francesco Pistorio;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
112911;Armin Milo;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
112912;Tiziana Brutti;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
112913;Ida Sangalli;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
112914;Bachisio Silvio Filograna;0;Ippopotami Viola;Viola e Oro;
112915;Jas Valdinosi;0;Delfini Argentati;Argento e Nero;Onde Argentate
112916;Daniele Giuliano;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
112917;Gianmauro Abate;0;Rinoceronti Blu;Verde e Argento;Rino Blu
112918;Gabriele Terzi Di Sant'agata;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
112919;Sabrina Bonavita;0;Delfini Argentati;Argento e Nero;Onde Argentate
112920;Dolores Papatheu;0;Gatti Neri;Nero e Viola;
112921;Armando Tarquinio;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
112922;Ciro Thaler Ausserhofer;0;Rinoceronti Blu;Verde e Argento;Rino Blu
112923;Virginia Giovanelli;0;Delfini Argentati;Argento e Nero;Onde Argentate
112924;Giampaolo Vittorio Elio Bellot;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
112925;Angelo Michele Ostellari;0;Rinoceronti Blu;Verde e Argento;Rino Blu
112926;Clemente Oliva;0;Orsi Polari;Bianco e Blu;
112927;Goffredo Maria Ronzulli;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112928;Nicoletta Scurria;0;Cavalieri d'Argento;Argento e Blu;
112929;Lodovico Pininfarina;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
112930;Luis Alberto Siri;0;Aquile Reali;Blu e Oro;Reali del Cielo
112931;Domenica Basso;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
112932;Rosario Amorena;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
112933;Domenica Granaiola;0;Pavoni Reali;Oro e Viola;Ali Reali
112934;Marcello Puglia;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
112935;Vanna Delogu;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
112936;Fiorello Serra;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
112937;Andrea Carmine Mazzoni;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
112938;Annamaria Bagnai;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
112939;Vita Maria Orsomarso;0;Rinoceronti Blu;Verde e Argento;Rino Blu
112940;Ortensio Stucchi;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
112941;Roberto Susta;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
112942;Donato Thaler Ausserhofer;0;Pinguini Polari;Bianco e Nero;
112943;Lucia Mautone;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
112944;Luigi Occhiuto;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
112945;Nicolo' Bellot;0;Delfini Argentati;Argento e Nero;Onde Argentate
112946;Gianluigi Napolitano;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
112947;Alessandra Torrisi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
112948;Nico D'ascola;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
112949;Rita D'ali';0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
112950;Luciano Pelella;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
112951;Sauro Fusillo;0;Delfini Argentati;Argento e Nero;Onde Argentate
112952;Simona Nunzia Pagliari;0;Ippopotami Viola;Viola e Oro;
112953;Lanfranco Barbolini;0;Ippopotami Viola;Viola e Oro;
112954;Doriano Battistoni;0;Aquile Blu;Blu e Bianco;Aquile Volanti
112955;Marzia Croatti;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
112956;Orietta Verini;0;Aquile Blu;Blu e Bianco;Aquile Volanti
112957;Vincenza Gambaro;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
112958;Maria Rosaria Montevecchi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
112959;Emiliano Balboni;0;Delfini Argentati;Argento e Nero;Onde Argentate
112960;Emilio Fornaro;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112961;Eva Ponzo;0;Pavoni Reali;Oro e Viola;Ali Reali
112962;Rosetta Enza Guerrieri Paleotti;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
112963;Alberto Felice Simone Marano;0;Pinguini Polari;Bianco e Nero;
112964;Bachisio Silvio Andreotti;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
112965;Dino Taviani;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
112966;Franco Marcora;0;Gatti Neri;Nero e Viola;
112967;Niccolo' Bortolotto;0;Orsi Polari;Bianco e Blu;
112968;Gianclaudio D'ubaldo;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
112969;Gianmarco Mainardi;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112970;Nando Gnutti;0;Aquile Reali;Blu e Oro;Reali del Cielo
112971;Nicodemo Francesco Sbrana;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
112972;Rossella Alderisi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
112973;Norberto Catalfo;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
112974;Mariapia Pelella;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
112975;Mariangela Barbolini;0;Orsi Polari;Bianco e Blu;
112976;Cesare Cortelloni;0;Pinguini Polari;Bianco e Nero;
112977;Massimiliano Gabana;0;Gatti Neri;Nero e Viola;
112978;Tatjana Scurria;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
112979;Elena Colla;0;Cavalieri d'Argento;Argento e Blu;
112980;Caterina Fabris;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112981;Peppe Cirami;0;Ippopotami Viola;Viola e Oro;
112982;Rosa Angela Fassone;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
112983;Antonella Piredda;0;Aquile Reali;Blu e Oro;Reali del Cielo
112984;Maria Celeste Marcora;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
112985;Donella Campus;0;Rinoceronti Blu;Verde e Argento;Rino Blu
112986;Stanislao Bedin;0;Pinguini Polari;Bianco e Nero;
112987;Bianca Laura Scurria;0;Aquile Blu;Blu e Bianco;Aquile Volanti
112988;Tana Borroni;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
112989;Eva Labellarte;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
112990;Adele Zedda;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
112991;Tomaso Negri;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
112992;Fosco Pedrini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
112993;Albertino Manara;0;Pinguini Polari;Bianco e Nero;
112994;Vanni Pavanelli;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
112995;Nino Crosio;0;Pinguini Polari;Bianco e Nero;
112996;Leopoldo Guerra;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112997;Flavio Morgoni;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
112998;Vincenzo Totaro;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
112999;Franco Ucchielli;0;Aquile Reali;Blu e Oro;Reali del Cielo
113000;Antonio Adolfo Maria De Toni;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
113001;Tommaso Bonino;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
113002;Maria Laura Liotta;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
113003;Francesco Enrico Giuliano;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113004;Maria Grazia Butti;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
113005;Norberto Rubinato;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
113006;Agazio Bondi;0;Rinoceronti Blu;Verde e Argento;Rino Blu
113007;Giuseppe Luigi Salvatore De Feo;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
113008;Pamela Giacoma Giovanna Boscetto;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
113009;Lucio Alessio Mancuso;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
113010;Emiliano Laforgia;0;Rinoceronti Blu;Verde e Argento;Rino Blu
113011;Maria Chiara Lanzillotta;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
113012;Giovanni Lorenzo Nessa;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
113013;Milziade Cecchi Gori;0;Cavalieri d'Argento;Argento e Blu;
113014;Elidio Mattesini;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
113015;Santo Chiaromonte;0;Pinguini Polari;Bianco e Nero;
113016;Giuliano Favero;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
113017;Aventino Barani;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
113018;Maria Ida De Paoli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
113019;Maria Grazia Mulas;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
113020;Tamara Serafini;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
113021;Costantino Doria;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
113022;Lidia Rojc;0;Orsi Polari;Bianco e Blu;
113023;Vladimiro Cambursano;0;Pavoni Reali;Oro e Viola;Ali Reali
113024;Annalisa Abbado;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
113025;Gian Carlo Colucci;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
113026;Pasqualino Lorenzo Ferro;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
113027;Adele Lusi;0;Pinguini Polari;Bianco e Nero;
113028;Luca Turroni;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
113029;Rosario Giorgio Vacciano;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
113030;Aldo Florino;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
113031;Cinzia Maria Fluttero;0;Pinguini Polari;Bianco e Nero;
113032;Emilio Paolo Cassinelli;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113033;Luigi Sallemi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
113034;Patty Cavallaro;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
113035;Doris Girfatti;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
113036;Ettore Pietro Pessina;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
113037;Saverio Causin;0;Ippopotami Viola;Viola e Oro;
113038;Gianpiero Ceccanti;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
113039;Giulia Castaldi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
113040;Marta Ferrante;0;Gatti Neri;Nero e Viola;
113041;Nitto Francesco Crippa;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113042;Sebastiano Galliani;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113043;Gianpiero Giannuzzi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
113044;Antonello Masini;0;Pavoni Reali;Oro e Viola;Ali Reali
113045;Alfonso Mazzuca Poggiolini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113046;Fedele Zanone;0;Pavoni Reali;Oro e Viola;Ali Reali
113047;Silvio Emilio Lauria;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
113048;Luigi Follini;0;Aquile Reali;Blu e Oro;Reali del Cielo
113049;Guglielmo Dondeynaz;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
113050;Marilena Scurria;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
113051;Rocco Vito Piredda;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
113052;Maria Rosaria Dini;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
113053;Mariangela Vertone;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
113054;Maria Teresa Allocca;0;Gatti Neri;Nero e Viola;
113055;Sonia Satta;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
113056;Magda Angela Caruso;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
113057;Diodato (darko) Mercatali;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
113058;Albertino Giovanardi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
113059;Italo Endrizzi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
113060;Massimiliano Rando;0;Gatti Neri;Nero e Viola;
113061;Silvia Cucchi;0;Pinguini Polari;Bianco e Nero;
113062;Nino Malabarba;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
113063;Edoardo Semeraro;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113064;Mario Alejandro Campione;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
113065;Lorenzo Emilio Sodano;0;Orsi Polari;Bianco e Blu;
113066;Gaetano Blundo;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113067;Maurizio Russo Spena;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
113068;Silvio Cosenza;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
113069;Milziade Vita;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
113070;Susanna Donatella Crimi;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
113071;Tommaso Patton;0;Delfini Argentati;Argento e Nero;Onde Argentate
113072;Mauro Antonio Donato Vicini;0;Orsi Polari;Bianco e Blu;
113073;Ludovico Liguori;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
113074;Saverio Salvatore Fuda;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
113075;Emma Cantu';0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113076;Roberto Stucchi;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113077;Dafne Pellegrino;0;Pinguini Polari;Bianco e Nero;
113078;Altero Camerini;0;Cavalieri d'Argento;Argento e Blu;
113079;Roberta Balboni;0;Cavalieri d'Argento;Argento e Blu;
113080;Rita Andreolli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
113081;Gaetano Antonio Cociancich;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
113082;Tiziana Valente;0;Aquile Blu;Blu e Bianco;Aquile Volanti
113083;Virginia Crescenzio;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
113084;Giovanni Pietro Dentamaro;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
113085;Maria Elisabetta Sanciu;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
113086;Eugenio Mario Riccardi;0;Cavalieri d'Argento;Argento e Blu;
113087;Daisy Fina;0;Rinoceronti Blu;Verde e Argento;Rino Blu
113088;Ornella Gasbarri;0;Rinoceronti Blu;Verde e Argento;Rino Blu
113089;Angelica Cotti;0;Pinguini Polari;Bianco e Nero;
113090;Lucia Evangelista;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
113091;Marcello Pallaro;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
113092;Maria Celeste Berardi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
113093;Romano Boco;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
113094;Alessandrina Brienza;0;Gatti Neri;Nero e Viola;
113095;Federica Ferrero;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
113096;Bernabo' Vetrella;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113097;Gian Giacomo Stracquadanio;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
113098;Ricardo Antonio Manis;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
113099;Rossella Masini;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
113100;Erminia Scalera;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
113101;Raoul Bitonci;0;Orsi Polari;Bianco e Blu;
113102;Ettore Antonio Scurria;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
113103;Jas De Luca;0;Pavoni Reali;Oro e Viola;Ali Reali
113104;Nicodemo Francesco Colla;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
113105;Guido Berutti;0;Rinoceronti Blu;Verde e Argento;Rino Blu
113106;Renzo Piatti;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
113107;Carlo Albonetti;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
113108;Fernando Puglia;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
113109;Gregorio Farolfi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
113110;Ludovico Crema;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
113111;Nello Tofani;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
113112;Achille Zambrino;0;Gatti Neri;Nero e Viola;
113113;Vito Maggi;0;Pavoni Reali;Oro e Viola;Ali Reali
113114;Dorina Casadei Monti;0;Cavalieri d'Argento;Argento e Blu;
113115;Giuliomaria Donno;0;Orsi Polari;Bianco e Blu;
113116;Elio Lisi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
113117;Claudio Pittella;0;Aquile Reali;Blu e Oro;Reali del Cielo
113118;Simone Bonadonna;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
113119;Pierluigi Dalla Chiesa;0;Cavalieri d'Argento;Argento e Blu;
