127976;Cesare Cortelloni;0;Pinguini Polari;Bianco e Nero;
127977;Massimiliano Gabana;0;Gatti Neri;Nero e Viola;
127978;Tatjana Scurria;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
127979;Elena Colla;0;Cavalieri d'Argento;Argento e Blu;
127980;Caterina Fabris;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
127981;Peppe Cirami;0;Ippopotami Viola;Viola e Oro;
127982;Rosa Angela Fassone;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
127983;Antonella Piredda;0;Aquile Reali;Blu e Oro;Reali del Cielo
127984;Maria Celeste Marcora;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
127985;Donella Campus;0;Rinoceronti Blu;Verde e Argento;Rino Blu
127986;Stanislao Bedin;0;Pinguini Polari;Bianco e Nero;
127987;Bianca Laura Scurria;0;Aquile Blu;Blu e Bianco;Aquile Volanti
127988;Tana Borroni;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
127989;Eva Labellarte;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
127990;Adele Zedda;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
127991;Tomaso Negri;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
127992;Fosco Pedrini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
127993;Albertino Manara;0;Pinguini Polari;Bianco e Nero;
127994;Vanni Pavanelli;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
127995;Nino Crosio;0;Pinguini Polari;Bianco e Nero;
127996;Leopoldo Guerra;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
127997;Flavio Morgoni;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
127998;Vincenzo Totaro;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
127999;Franco Ucchielli;0;Aquile Reali;Blu e Oro;Reali del Cielo
128000;Antonio Adolfo Maria De Toni;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128001;Tommaso Bonino;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128002;Maria Laura Liotta;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128003;Francesco Enrico Giuliano;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128004;Maria Grazia Butti;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128005;Norberto Rubinato;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128006;Agazio Bondi;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128007;Giuseppe Luigi Salvatore De Feo;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128008;Pamela Giacoma Giovanna Boscetto;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128009;Lucio Alessio Mancuso;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128010;Emiliano Laforgia;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128011;Maria Chiara Lanzillotta;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128012;Giovanni Lorenzo Nessa;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128013;Milziade Cecchi Gori;0;Cavalieri d'Argento;Argento e Blu;
128014;Elidio Mattesini;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128015;Santo Chiaromonte;0;Pinguini Polari;Bianco e Nero;
128016;Giuliano Favero;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128017;Aventino Barani;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128018;Maria Ida De Paoli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128019;Maria Grazia Mulas;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128020;Tamara Serafini;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128021;Costantino Doria;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128022;Lidia Rojc;0;Orsi Polari;Bianco e Blu;
128023;Vladimiro Cambursano;0;Pavoni Reali;Oro e Viola;Ali Reali
128024;Annalisa Abbado;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128025;Gian Carlo Colucci;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128026;Pasqualino Lorenzo Ferro;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128027;Adele Lusi;0;Pinguini Polari;Bianco e Nero;
128028;Luca Turroni;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128029;Rosario Giorgio Vacciano;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128030;Aldo Florino;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128031;Cinzia Maria Fluttero;0;Pinguini Polari;Bianco e Nero;
128032;Emilio Paolo Cassinelli;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128033;Luigi Sallemi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128034;Patty Cavallaro;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128035;Doris Girfatti;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128036;Ettore Pietro Pessina;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128037;Saverio Causin;0;Ippopotami Viola;Viola e Oro;
128038;Gianpiero Ceccanti;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128039;Giulia Castaldi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128040;Marta Ferrante;0;Gatti Neri;Nero e Viola;
128041;Nitto Francesco Crippa;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128042;Sebastiano Galliani;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128043;Gianpiero Giannuzzi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128044;Antonello Masini;0;Pavoni Reali;Oro e Viola;Ali Reali
128045;Alfonso Mazzuca Poggiolini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128046;Fedele Zanone;0;Pavoni Reali;Oro e Viola;Ali Reali
128047;Silvio Emilio Lauria;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128048;Luigi Follini;0;Aquile Reali;Blu e Oro;Reali del Cielo
128049;Guglielmo Dondeynaz;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128050;Marilena Scurria;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128051;Rocco Vito Piredda;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128052;Maria Rosaria Dini;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128053;Mariangela Vertone;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128054;Maria Teresa Allocca;0;Gatti Neri;Nero e Viola;
128055;Sonia Satta;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128056;Magda Angela Caruso;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128057;Diodato (darko) Mercatali;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128058;Albertino Giovanardi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128059;Italo Endrizzi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128060;Massimiliano Rando;0;Gatti Neri;Nero e Viola;
128061;Silvia Cucchi;0;Pinguini Polari;Bianco e Nero;
128062;Nino Malabarba;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128063;Edoardo Semeraro;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128064;Mario Alejandro Campione;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128065;Lorenzo Emilio Sodano;0;Orsi Polari;Bianco e Blu;
128066;Gaetano Blundo;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128067;Maurizio Russo Spena;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128068;Silvio Cosenza;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128069;Milziade Vita;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128070;Susanna Donatella Crimi;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128071;Tommaso Patton;0;Delfini Argentati;Argento e Nero;Onde Argentate
128072;Mauro Antonio Donato Vicini;0;Orsi Polari;Bianco e Blu;
128073;Ludovico Liguori;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128074;Saverio Salvatore Fuda;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128075;Emma Cantu';0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128076;Roberto Stucchi;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128077;Dafne Pellegrino;0;Pinguini Polari;Bianco e Nero;
128078;Altero Camerini;0;Cavalieri d'Argento;Argento e Blu;
128079;Roberta Balboni;0;Cavalieri d'Argento;Argento e Blu;
128080;Rita Andreolli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128081;Gaetano Antonio Cociancich;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128082;Tiziana Valente;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128083;Virginia Crescenzio;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128084;Giovanni Pietro Dentamaro;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128085;Maria Elisabetta Sanciu;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128086;Eugenio Mario Riccardi;0;Cavalieri d'Argento;Argento e Blu;
128087;Daisy Fina;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128088;Ornella Gasbarri;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128089;Angelica Cotti;0;Pinguini Polari;Bianco e Nero;
128090;Lucia Evangelista;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128091;Marcello Pallaro;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128092;Maria Celeste Berardi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128093;Romano Boco;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128094;Alessandrina Brienza;0;Gatti Neri;Nero e Viola;
128095;Federica Ferrero;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128096;Bernabo' Vetrella;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128097;Gian Giacomo Stracquadanio;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128098;Ricardo Antonio Manis;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128099;Rossella Masini;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128100;Erminia Scalera;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128101;Raoul Bitonci;0;Orsi Polari;Bianco e Blu;
128102;Ettore Antonio Scurria;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128103;Jas De Luca;0;Pavoni Reali;Oro e Viola;Ali Reali
128104;Nicodemo Francesco Colla;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128105;Guido Berutti;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128106;Renzo Piatti;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128107;Carlo Albonetti;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128108;Fernando Puglia;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128109;Gregorio Farolfi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128110;Ludovico Crema;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128111;Nello Tofani;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128112;Achille Zambrino;0;Gatti Neri;Nero e Viola;
128113;Vito Maggi;0;Pavoni Reali;Oro e Viola;Ali Reali
128114;Dorina Casadei Monti;0;Cavalieri d'Argento;Argento e Blu;
128115;Giuliomaria Donno;0;Orsi Polari;Bianco e Blu;
128116;Elio Lisi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128117;Claudio Pittella;0;Aquile Reali;Blu e Oro;Reali del Cielo
128118;Simone Bonadonna;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128119;Pierluigi Dalla Chiesa;0;Cavalieri d'Argento;Argento e Blu;
128120;Ignazio Papini;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128121;Michelino Strano;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128122;Cristano Amati;0;Pinguini Polari;Bianco e Nero;
128123;Vittoria Zeller;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128124;Giuliana Stucchi;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128125;Stanislao Alessandro Ferrero;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128126;Maria Domenica Tarolli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128127;Gian Marco Rognoni;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128128;Armando Pedrazzini;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128129;Maria Claudia Fregolent;0;Cavalieri d'Argento;Argento e Blu;
128130;Norberto Monacelli;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128131;Daria Monteleone;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128132;Eugenio Mario Matera;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128133;Lello Zanettin;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128134;Annamaria Maritati;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128135;Michaela Ginetti;0;Ippopotami Viola;Viola e Oro;
128136;Diodato (darko) Speroni;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128137;Tony Chike Bocca;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128138;Cosimo Chiurazzi;0;Delfini Argentati;Argento e Nero;Onde Argentate
128139;Miguel Pelella;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128140;Ersilia Vescovi;0;Pavoni Reali;Oro e Viola;Ali Reali
128141;Ludovico Ortolani;0;Pavoni Reali;Oro e Viola;Ali Reali
128142;Antonio Gianfranco Ferrara;0;Aquile Reali;Blu e Oro;Reali del Cielo
128143;Pier Ferdinando Barcaiuolo;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128144;Orfeo Mercatali;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128145;Ornella Scalfaro;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128146;Bartolo Sposetti;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128147;Diana Villari;0;Orsi Polari;Bianco e Blu;
128148;Susanna Lina Giulia Livi Bacci;0;Pavoni Reali;Oro e Viola;Ali Reali
128149;Lucio Scalera;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128150;Giuseppina Berardi;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128151;Rosaria Bornacin;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128152;Susanna Lina Giulia Iovene;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128153;Maria Giuseppa Bratina;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128154;Ernesto De Lillo;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128155;Loris Giuseppe Papatheu;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128156;Vittorio Allocca;0;Cavalieri d'Argento;Argento e Blu;
128157;Beatrice Giaretta;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128158;Rocco Vito Vizzini;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128159;Pierantonio Verducci;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128160;Ilaria Romeo;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128161;Michela Furlan;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128162;Nino Sibilia;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128163;Cinzia Tiraboschi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128164;Gianni Tocci;0;Pavoni Reali;Oro e Viola;Ali Reali
128165;Fausto Ternullo;0;Delfini Argentati;Argento e Nero;Onde Argentate
128166;Gianluigi Bedin;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128167;Ciro Togni;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128168;Concetta Co';0;Delfini Argentati;Argento e Nero;Onde Argentate
128169;Gian Marco Iovene;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128170;Francesco Maria Pelino;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128171;Gianluca Bornacin;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128172;Enzo Giorgio Secondo Dolazza;0;Delfini Argentati;Argento e Nero;Onde Argentate
128173;Umberto D'onofrio;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128174;Gian Marco Pinto;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128175;Gavino Lumia;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128176;Giulia Pinotti;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128177;Maria Galan;0;Gatti Neri;Nero e Viola;
128178;Livio Scalia;0;Aquile Reali;Blu e Oro;Reali del Cielo
128179;Fiorello Vanin;0;Gatti Neri;Nero e Viola;
128180;Stelio Susta;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128181;Livio Ucchielli;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128182;Alberto Pietro Maria Garavini;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128183;Romano Lupo;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128184;Pasquale Zambito;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128185;Pierantonio Russo;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128186;Domenico Bondi;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128187;Libero Musi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128188;Gaetano Cursi;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128189;Palmiro Montagna;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128190;Mario Michele Rame;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128191;Vanna Mucchetti;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128192;Guido Quintino Besostri;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128193;Annamaria Manfredi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128194;Mauro Antonio Donato Minniti;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128195;Valentino Bianconi;0;Cavalieri d'Argento;Argento e Blu;
128196;Stelio Coltorti;0;Pinguini Polari;Bianco e Nero;
128197;Maria Paola Valditara;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128198;Saverio Veraldi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128199;Egidio Luigi Stracquadanio;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128200;Caterina Gabana;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128201;Sabina Scarpetti;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128202;Lucio Bricolo;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128203;Manuel Della Vedova;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128204;Albert Urraro;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128205;Fosco De Eccher;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128206;Antonio Franco Lisi;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128207;Piero Losurdo;0;Aquile Reali;Blu e Oro;Reali del Cielo
128208;Tilde Pesco;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128209;Esterino Vallone;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128210;Vincenza Buccarella;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128211;Susanna Donatella Zavoli;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128212;Rosellina Cardinali;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128213;Giuliano Amoruso;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128214;Felice Carlo Caliendo;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128215;Alessio Zambrino;0;Pinguini Polari;Bianco e Nero;
128216;Lidia Zullo;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128217;Salvatore Scoma;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128218;Rita Debenedetti;0;Pinguini Polari;Bianco e Nero;
128219;Umberto Benvenuto;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128220;Carlo Azeglio Fanfani;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128221;Rosetta Enza Sisto;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128222;Enzo Giorgio Secondo Michelini;0;Delfini Argentati;Argento e Nero;Onde Argentate
128223;Lello Marin;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128224;Bartolomeo Coltorti;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128225;Maria Fortuna Melchiorre;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128226;Ricardo Antonio Piccioni;0;Orsi Polari;Bianco e Blu;
128227;Sergio Di Giovan Paolo;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128228;Daria Dal Mas;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128229;Costantino Franco;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128230;Susy Fravezzi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128231;Tino Ambrogio;0;Delfini Argentati;Argento e Nero;Onde Argentate
128232;Marilena Barbolini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128233;Valerio Bosi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128234;Gilberto Ricciardi;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128235;Fulvia Michela Leone;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128236;Manfred Gallone;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128237;Miguel Merloni;0;Gatti Neri;Nero e Viola;
128238;Jas D'ascola;0;Cavalieri d'Argento;Argento e Blu;
128239;Gabriella Trevisi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128240;Maria Luisa Parola;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128241;Gianluigi Bonino;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128242;Lido Petrenga;0;Gatti Neri;Nero e Viola;
128243;Nedo Lorenzo Passigli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128244;Maria Luisa Pucciarelli;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128245;Vladimiro Mundi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128246;Gaetano Antonio Angius;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128247;Livia Magliocchetti;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128248;Roberto Saracco;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128249;Mariastella Mantica;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128250;Maria Agostina Giammanco;0;Pavoni Reali;Oro e Viola;Ali Reali
128251;Vilma Berlinguer;0;Cavalieri d'Argento;Argento e Blu;
128252;Fiorello Unterberger;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128253;Maria Elisabetta Amati;0;Aquile Reali;Blu e Oro;Reali del Cielo
128254;Michelina Della Seta;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128255;Barbara Garavini;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128256;Alessio Germontani;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128257;Gennaro De Cristofaro;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128258;Amedeo Ruggeri;0;Ippopotami Viola;Viola e Oro;
128259;Giannicola Salvi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128260;Angelo Maria Aracri;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128261;Danilo Garavini;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128262;Riccardo Maturani;0;Cavalieri d'Argento;Argento e Blu;
128263;Romualdo Vittorio Lai;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128264;Maria Ida Tancredi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128265;Anna Carmela Lumia;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128266;Simona Flavia Tonini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128267;Armando Fistarol;0;Delfini Argentati;Argento e Nero;Onde Argentate
128268;Salvo Milone;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128269;Pamela Giacoma Giovanna Cusumano;0;Aquile Reali;Blu e Oro;Reali del Cielo
128270;Rosa Silvana Fluttero;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128271;Gaetano Antonio Palumbo;0;Ippopotami Viola;Viola e Oro;
128272;Vittoria Montagnino;0;Cavalieri d'Argento;Argento e Blu;
128273;Rosa Silvana Agostinelli;0;Ippopotami Viola;Viola e Oro;
128274;Egidio La Loggia;0;Pavoni Reali;Oro e Viola;Ali Reali
128275;Donato Pasetto;0;Orsi Polari;Bianco e Blu;
128276;Benedetto Longo;0;Cavalieri d'Argento;Argento e Blu;
128277;Teresa Malpezzi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128278;Nicoletta Menardi;0;Aquile Reali;Blu e Oro;Reali del Cielo
128279;Rosetta Enza Santillo;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128280;Diana Mininno;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128281;Amedeo Galioto;0;Pinguini Polari;Bianco e Nero;
128282;Mariarosaria Zanettin;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128283;Rosellina Magistrelli;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128284;Tarcisio Chiavaroli;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128285;Mariarosaria Morando;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128286;Maria Elisabetta Causin;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128287;Giacomo Gambini;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128288;Angela Anna Bruna Iovene;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128289;Eva Vizzini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128290;Cristina Ventucci;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128291;Pierpaolo Idem;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128292;Romano Kofler;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128293;Giusy Santillo;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128294;Silvana Andreina Mignone;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128295;Andrea Carmine Girotto;0;Gatti Neri;Nero e Viola;
128296;Annalisa Ferrara;0;Ippopotami Viola;Viola e Oro;
